"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"220580 Luzilândia";4;4;1940,76;1837,92;-;-;102,84;-;-;485,19;485,19;10;2,5;-;-
"220620 Miguel Alves";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;9;3,0;-;-
"220650 Monsenhor Hipólito";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"220700 Oeiras";29;29;14160,93;13388,25;-;-;772,68;-;-;488,31;488,31;48;1,7;-;-
"220760 Parnaguá";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"220770 Parnaíba";9;9;4228,77;3988,84;-;-;239,93;-;-;469,86;469,86;40;4,4;-;-
"220780 Paulistana";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"220800 Picos";8;8;3833,52;3627,84;-;-;205,68;-;-;479,19;479,19;16;2,0;-;-
"220850 Porto";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"220880 Regeneração";5;5;2407,95;2279,40;-;-;128,55;-;-;481,59;481,59;7;1,4;-;-
"221030 São Julião";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"221060 São Raimundo Nonato";28;28;13520,55;12748,03;-;-;772,52;-;-;482,88;482,88;56;2,0;-;-
"221080 Simplício Mendes";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;8;4,0;-;-
"221100 Teresina";7;7;3558,63;3378,66;-;-;179,97;-;-;508,38;508,38;38;5,4;-;-
"221110 União";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"221170 Wall Ferraz";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"230020 Acaraú";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"230130 Araripe";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"230170 Aurora";16;16;7823,10;7407,87;-;-;415,23;-;-;488,94;488,94;37;2,3;-;-
"230190 Barbalha";11;11;9368,21;8727,20;-;-;641,01;-;-;851,66;851,66;65;5,9;-;-
"230240 Boa Viagem";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"230250 Brejo Santo";11;11;5383,09;5100,28;-;-;282,81;-;-;489,37;489,37;23;2,1;-;-
"230260 Camocim";1;1;563,64;537,93;-;-;25,71;-;-;563,64;563,64;5;5,0;-;-
"230280 Canindé";3;3;1569,63;1488,63;-;-;81,00;-;-;523,21;523,21;14;4,7;-;-
"230340 Carnaubal";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"230360 Catarina";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"230365 Catunda";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"230410 Crateús";5;5;2467,95;2339,40;-;-;128,55;-;-;493,59;493,59;12;2,4;-;-
"230425 Cruz";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"230440 Fortaleza";290;290;148885,89;141149,04;-;-;7736,85;-;-;513,40;513,40;984;3,4;-;-
"230500 Guaraciaba do Norte";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;7;7,0;-;-
"230510 Guaramiranga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;8;8,0;-;-
"230550 Iguatu";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"230560 Independência";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"230580 Ipu";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"230590 Ipueiras";4;4;1964,76;1861,92;-;-;102,84;-;-;491,19;491,19;10;2,5;-;-
"230625 Itaitinga";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"230640 Itapipoca";2;2;1326,97;1236,86;-;-;90,11;-;-;663,49;663,49;21;10,5;-;-
"230700 Jaguaruana";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"230730 Juazeiro do Norte";4;4;2151,52;2044,81;-;-;106,71;-;-;537,88;537,88;21;5,3;-;-
"230750 Lavras da Mangabeira";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;11;5,5;-;-
"230760 Limoeiro do Norte";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"230840 Missão Velha";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"230850 Mombaça";1;1;507,86;482,15;-;-;25,71;-;-;507,86;507,86;3;3,0;-;-
"230860 Monsenhor Tabosa";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"230890 Morrinhos";1;1;535,19;509,48;-;-;25,71;-;-;535,19;535,19;7;7,0;-;-
"230930 Nova Russas";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"230940 Novo Oriente";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"230950 Orós";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"231110 Porteiras";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"231130 Quixadá";1;1;525,20;499,49;-;-;25,71;-;-;525,20;525,20;4;4,0;-;-
"231135 Quixelô";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;14;14,0;-;-
"231160 Redenção";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;6;3,0;-;-
"231180 Russas";11;11;5556,49;5273,68;-;-;282,81;-;-;505,14;505,14;24;2,2;-;-
"231230 São Benedito";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"231290 Sobral";3;3;1910,80;1801,47;-;-;109,33;-;-;636,93;636,93;22;7,3;-;-
"231330 Tauá";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"231400 Várzea Alegre";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"231410 Viçosa do Ceará";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"240050 Alexandria";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"240670 Lajes";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;7;3,5;-;-
"240810 Natal";12;12;6863,32;6503,25;-;-;360,07;-;-;571,94;571,94;57;4,8;-;-
"240830 Nova Cruz";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;2;2,0;1;100,00
"240940 Pau dos Ferros";17;17;8650,23;8213,16;-;-;437,07;-;-;508,84;508,84;63;3,7;-;-
"241230 São José do Campestre";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"241330 Serra de São Bento";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"250010 Água Branca";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;9;3,0;-;-
"250040 Alagoa Nova";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"250280 Brejo do Cruz";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"250320 Cabedelo";3;3;1627,76;1550,63;-;-;77,13;-;-;542,59;542,59;10;3,3;1;33,33
"250400 Campina Grande";19;19;10782,19;10208,85;-;-;573,34;-;-;567,48;567,48;95;5,0;-;-
"250440 Conceição";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"250480 Coremas";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;5;5,0;-;-
"250510 Cuité";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"250630 Guarabira";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"250680 Ingá";43;43;20605,17;19499,64;-;-;1105,53;-;-;479,19;479,19;86;2,0;-;-
"250750 João Pessoa";17;17;9040,65;8603,58;-;-;437,07;-;-;531,80;531,80;65;3,8;-;-
"250970 Monteiro";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;7;2,3;-;-
"251130 Piancó";2;2;1042,56;979,53;-;-;63,03;-;-;521,28;521,28;14;7,0;-;-
"251140 Picuí";4;4;2019,99;1864,51;-;-;155,48;-;-;505,00;505,00;5;1,3;-;-
"251250 Queimadas";2;2;1009,43;958,01;-;-;51,42;-;-;504,72;504,72;4;2,0;-;-
"251450 São José de Piranhas";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"251600 Solânea";23;23;11373,37;10782,04;-;-;591,33;-;-;494,49;494,49;59;2,6;-;-
"251690 Uiraúna";14;14;6804,66;6444,72;-;-;359,94;-;-;486,05;486,05;28;2,0;-;-
"260010 Afogados da Ingazeira";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;8;2,7;-;-
"260110 Araripina";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"260120 Arcoverde";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"260180 Betânia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"260210 Bom Conselho";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"260280 Buíque";19;19;9060,55;8571,26;-;-;489,29;-;-;476,87;476,87;55;2,9;-;-
"260290 Cabo de Santo Agostinho";13;13;6771,93;6332,42;-;-;439,51;-;-;520,92;520,92;45;3,5;-;-
"260320 Caetés";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"260410 Caruaru";6;6;5114,09;4680,89;-;-;433,20;-;-;852,35;852,35;28;4,7;-;-
"260510 Custódia";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"260545 Fernando de Noronha";1;1;480,87;451,47;-;-;29,40;-;-;480,87;480,87;-;-;-;-
"260600 Garanhuns";4;4;2036,51;1933,67;-;-;102,84;-;-;509,13;509,13;11;2,8;-;-
"260620 Goiana";4;4;2025,43;1922,59;-;-;102,84;-;-;506,36;506,36;16;4,0;-;-
"260790 Jaboatão dos Guararapes";19;19;9496,61;9008,12;-;-;488,49;-;-;499,82;499,82;49;2,6;-;-
"260890 Limoeiro";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;24;4,0;-;-
"260915 Manari";1;1;496,87;467,47;-;-;29,40;-;-;496,87;496,87;2;2,0;-;-
"260950 Nazaré da Mata";4;4;2152,94;2038,49;-;-;114,45;-;-;538,24;538,24;22;5,5;-;-
"260990 Ouricuri";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"261070 Paulista";3;3;1573,98;1496,85;-;-;77,13;-;-;524,66;524,66;3;1,0;-;-
"261090 Pesqueira";6;6;2931,14;2776,88;-;-;154,26;-;-;488,52;488,52;7;1,2;-;-
"261100 Petrolândia";5;5;2169,98;2055,52;-;-;114,46;-;-;434,00;434,00;35;7,0;-;-
"261110 Petrolina";12;12;2969,94;2760,79;-;-;209,15;-;-;247,50;247,50;23;1,9;-;-
"261150 Quipapá";1;1;504,87;475,47;-;-;29,40;-;-;504,87;504,87;3;3,0;-;-
"261160 Recife";114;114;63868,55;60098,19;-;-;3770,36;-;-;560,25;560,25;442;3,9;1;0,88
"261220 Salgueiro";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"261310 São Caitano";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"261390 Serra Talhada";6;6;2963,14;2808,88;-;-;154,26;-;-;493,86;493,86;11;1,8;-;-
"261410 Sertânia";1;1;189,67;147,80;-;-;41,87;-;-;189,67;189,67;4;4,0;-;-
"261420 Sirinhaém";1;1;543,19;517,48;-;-;25,71;-;-;543,19;543,19;8;8,0;-;-
"261480 Tacaratu";1;1;496,87;467,47;-;-;29,40;-;-;496,87;496,87;2;2,0;-;-
"261500 Taquaritinga do Norte";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;8;8,0;-;-
"261620 Vertentes";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;131;43,7;-;-
"261640 Vitória de Santo Antão";6;6;1338,78;1179,72;-;-;159,06;-;-;223,13;223,13;27;4,5;-;-
"270030 Arapiraca";8;8;19235,88;17335,20;-;-;1900,68;-;-;2404,49;2404,49;29;3,6;-;-
"270170 Capela";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;8;2,7;-;-
"270430 Maceió";16;16;10250,10;9747,43;-;-;502,67;-;-;640,63;640,63;78;4,9;1;6,25
"270630 Palmeira dos Índios";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"270670 Penedo";4;4;2012,76;1909,92;-;-;102,84;-;-;503,19;503,19;12;3,0;-;-
"270690 Pilar";7;7;3426,33;3246,36;-;-;179,97;-;-;489,48;489,48;24;3,4;-;-
"270710 Piranhas";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"270800 Santana do Ipanema";2;2;1061,48;1010,06;-;-;51,42;-;-;530,74;530,74;6;3,0;-;-
"270860 São Miguel dos Campos";3;3;1740,67;1644,19;-;-;96,48;-;-;580,22;580,22;19;6,3;-;-
"270915 Teotônio Vilela";7;7;3458,33;3278,36;-;-;179,97;-;-;494,05;494,05;32;4,6;-;-
"270930 União dos Palmares";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;11;5,5;-;-
"280020 Aquidabã";14;14;6772,66;6412,72;-;-;359,94;-;-;483,76;483,76;28;2,0;-;-
"280030 Aracaju";72;72;44483,81;41731,82;-;-;2751,99;-;-;617,83;617,83;290;4,0;1;1,39
"280130 Capela";7;7;3474,33;3294,36;-;-;179,97;-;-;496,33;496,33;15;2,1;-;-
"280210 Estância";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;13;4,3;-;-
"280350 Lagarto";8;8;4145,52;3939,84;-;-;205,68;-;-;518,19;518,19;50;6,3;1;12,50
"280570 Propriá";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;7;7,0;-;-
"280590 Riachuelo";9;9;4408,71;4177,32;-;-;231,39;-;-;489,86;489,86;23;2,6;-;-
"290080 Alcobaça";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"290100 Amargosa";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290115 América Dourada";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"290130 Andaraí";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"290160 Antas";10;10;4951,90;4694,80;-;-;257,10;-;-;495,19;495,19;27;2,7;-;-
"290240 Aurelino Leal";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;14;2,8;-;-
"290250 Baianópolis";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"290260 Baixa Grande";5;5;2435,95;2307,40;-;-;128,55;-;-;487,19;487,19;14;2,8;-;-
"290270 Barra";5;5;2548,07;2411,78;-;-;136,29;-;-;509,61;509,61;18;3,6;-;-
"290280 Barra da Estiva";5;5;2698,45;2569,90;-;-;128,55;-;-;539,69;539,69;14;2,8;-;-
"290320 Barreiras";2;2;1063,07;1011,65;-;-;51,42;-;-;531,53;531,53;9;4,5;-;-
"290323 Barro Alto";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;5;1,7;-;-
"290340 Belmonte";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"290380 Boa Vista do Tupim";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"290390 Bom Jesus da Lapa";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"290395 Bom Jesus da Serra";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;7;3,5;-;-
"290400 Boninal";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"290405 Bonito";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;15;3,0;-;-
"290430 Brejões";12;12;5826,28;5517,76;-;-;308,52;-;-;485,52;485,52;36;3,0;1;8,33
"290475 Buritirama";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"290480 Caatiba";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290490 Cachoeira";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"290500 Caculé";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"290560 Camacan";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;14;2,3;-;-
"290570 Camaçari";5;5;1578,12;1477,75;-;-;100,37;-;-;315,62;315,62;10;2,0;-;-
"290590 Campo Alegre de Lourdes";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"290600 Campo Formoso";4;4;2025,43;1922,59;-;-;102,84;-;-;506,36;506,36;14;3,5;-;-
"290620 Canarana";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;4;1,3;-;-
"290630 Canavieiras";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"290650 Candeias";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"290670 Cândido Sales";27;27;13114,13;12419,96;-;-;694,17;-;-;485,71;485,71;85;3,1;-;-
"290682 Canudos";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"290710 Carinhanha";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"290720 Casa Nova";1;1;654,42;576,07;-;-;78,35;-;-;654,42;654,42;10;10,0;-;-
"290780 Cícero Dantas";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;4;4,0;-;-
"290810 Cocos";18;18;8625,42;8162,64;-;-;462,78;-;-;479,19;479,19;85;4,7;-;-
"290840 Conceição do Coité";5;5;2515,95;2387,40;-;-;128,55;-;-;503,19;503,19;15;3,0;-;-
"290930 Correntina";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;18;3,0;-;-
"290950 Cravolândia";8;8;3857,52;3651,84;-;-;205,68;-;-;482,19;482,19;11;1,4;-;-
"290970 Cristópolis";13;13;6229,47;5895,24;-;-;334,23;-;-;479,19;479,19;39;3,0;-;-
"291040 Encruzilhada";33;33;16165,27;15316,84;-;-;848,43;-;-;489,86;489,86;69;2,1;-;-
"291060 Esplanada";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;5;1,7;-;-
"291070 Euclides da Cunha";3;3;1517,57;1440,44;-;-;77,13;-;-;505,86;505,86;10;3,3;-;-
"291072 Eunápolis";1;1;509,54;483,83;-;-;25,71;-;-;509,54;509,54;3;3,0;-;-
"291080 Feira de Santana";4;4;2324,94;2206,62;-;-;118,32;-;-;581,23;581,23;20;5,0;-;-
"291085 Filadélfia";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;11;3,7;-;-
"291110 Formosa do Rio Preto";8;8;3833,52;3627,84;-;-;205,68;-;-;479,19;479,19;24;3,0;-;-
"291120 Gandu";4;4;2004,76;1901,92;-;-;102,84;-;-;501,19;501,19;11;2,8;-;-
"291130 Gentio do Ouro";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291170 Guanambi";1;1;503,39;477,68;-;-;25,71;-;-;503,39;503,39;1;1,0;-;-
"291230 Ibicuí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291270 Ibirapitanga";18;18;8953,42;8490,64;-;-;462,78;-;-;497,41;497,41;47;2,6;-;-
"291280 Ibirapuã";5;5;2491,95;2363,40;-;-;128,55;-;-;498,39;498,39;13;2,6;-;-
"291290 Ibirataia";17;17;8386,31;7945,37;-;-;440,94;-;-;493,31;493,31;44;2,6;-;-
"291310 Ibititá";7;7;3354,33;3174,36;-;-;179,97;-;-;479,19;479,19;14;2,0;-;-
"291320 Ibotirama";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;4;4,0;-;-
"291340 Igaporã";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;11;3,7;-;-
"291345 Igrapiúna";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291350 Iguaí";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;12;3,0;-;-
"291360 Ilhéus";7;7;3370,33;3190,36;-;-;179,97;-;-;481,48;481,48;18;2,6;-;-
"291390 Ipiaú";9;9;4320,71;4089,32;-;-;231,39;-;-;480,08;480,08;12;1,3;-;-
"291420 Irajuba";9;9;4376,71;4145,32;-;-;231,39;-;-;486,30;486,30;18;2,0;-;-
"291430 Iramaia";9;9;4528,71;4297,32;-;-;231,39;-;-;503,19;503,19;27;3,0;-;-
"291440 Iraquara";37;37;17730,03;16778,76;-;-;951,27;-;-;479,19;479,19;55;1,5;-;-
"291460 Irecê";2;2;1222,38;1170,96;-;-;51,42;-;-;611,19;611,19;34;17,0;-;-
"291465 Itabela";6;6;2593,21;2405,95;-;-;187,26;-;-;432,20;432,20;33;5,5;-;-
"291470 Itaberaba";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;5;5,0;-;-
"291480 Itabuna";1;1;627,33;601,62;-;-;25,71;-;-;627,33;627,33;4;4,0;-;-
"291490 Itacaré";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"291510 Itagi";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"291550 Itajuípe";27;27;12938,13;12243,96;-;-;694,17;-;-;479,19;479,19;81;3,0;-;-
"291560 Itamaraju";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;8;2,0;-;-
"291580 Itambé";6;6;2971,14;2816,88;-;-;154,26;-;-;495,19;495,19;12;2,0;-;-
"291610 Itaparica";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;6;3,0;-;-
"291630 Itapebi";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;19;6,3;-;-
"291650 Itapicuru";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;10;2,5;-;-
"291670 Itaquara";7;7;3434,33;3254,36;-;-;179,97;-;-;490,62;490,62;13;1,9;-;-
"291680 Itarantim";15;15;7307,85;6922,20;-;-;385,65;-;-;487,19;487,19;41;2,7;-;-
"291685 Itatim";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291690 Itiruçu";12;12;5846,28;5537,76;-;-;308,52;-;-;487,19;487,19;28;2,3;1;8,33
"291700 Itiúba";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;13;3,3;-;-
"291710 Itororó";5;5;2451,95;2323,40;-;-;128,55;-;-;490,39;490,39;15;3,0;-;-
"291730 Ituberá";8;8;3913,52;3707,84;-;-;205,68;-;-;489,19;489,19;13;1,6;-;-
"291733 Iuiú";8;8;3969,52;3763,84;-;-;205,68;-;-;496,19;496,19;17;2,1;-;-
"291750 Jacobina";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"291760 Jaguaquara";12;12;6258,94;5907,85;-;-;351,09;-;-;521,58;521,58;48;4,0;-;-
"291770 Jaguarari";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291800 Jequié";4;4;1979,94;1877,10;-;-;102,84;-;-;494,99;494,99;10;2,5;-;-
"291820 Jiquiriçá";8;8;3833,52;3627,84;-;-;205,68;-;-;479,19;479,19;15;1,9;-;-
"291830 Jitaúna";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291840 Juazeiro";21;21;10358,99;9819,08;-;-;539,91;-;-;493,29;493,29;39;1,9;-;-
"291850 Jussara";3;3;1517,57;1440,44;-;-;77,13;-;-;505,86;505,86;16;5,3;-;-
"291860 Jussiape";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291905 Lajedo do Tabocal";8;8;3937,52;3731,84;-;-;205,68;-;-;492,19;492,19;58;7,3;-;-
"291915 Lapão";4;4;1964,76;1861,92;-;-;102,84;-;-;491,19;491,19;9;2,3;-;-
"291960 Macajuba";5;5;2443,95;2315,40;-;-;128,55;-;-;488,79;488,79;5;1,0;-;-
"291970 Macarani";12;12;5926,28;5617,76;-;-;308,52;-;-;493,86;493,86;28;2,3;-;-
"291980 Macaúbas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292000 Maiquinique";7;7;3442,33;3262,36;-;-;179,97;-;-;491,76;491,76;19;2,7;-;-
"292010 Mairi";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;5;2,5;-;-
"292050 Maracás";10;10;4807,90;4550,80;-;-;257,10;-;-;480,79;480,79;45;4,5;-;-
"292130 Milagres";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"292170 Morro do Chapéu";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292190 Mucugê";4;4;2004,76;1901,92;-;-;102,84;-;-;501,19;501,19;11;2,8;-;-
"292205 Mulungu do Morro";1;1;535,19;509,48;-;-;25,71;-;-;535,19;535,19;7;7,0;-;-
