"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"292210 Mundo Novo";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"292240 Mutuípe";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;5;1,7;-;-
"292250 Nazaré";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"292270 Nova Canaã";7;7;3442,33;3262,36;-;-;179,97;-;-;491,76;491,76;19;2,7;-;-
"292310 Olindina";18;18;8769,42;8306,64;-;-;462,78;-;-;487,19;487,19;52;2,9;-;-
"292320 Oliveira dos Brejinhos";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"292340 Palmas de Monte Alto";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;160;80,0;-;-
"292360 Paramirim";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"292370 Paratinga";29;29;13896,51;13150,92;-;-;745,59;-;-;479,19;479,19;44;1,5;-;-
"292400 Paulo Afonso";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;10;3,3;-;-
"292430 Piatã";10;10;4951,90;4694,80;-;-;257,10;-;-;495,19;495,19;25;2,5;-;-
"292460 Pindobaçu";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;6;6,0;-;-
"292480 Piritiba";10;10;4831,90;4574,80;-;-;257,10;-;-;483,19;483,19;31;3,1;-;-
"292490 Planaltino";9;9;4392,71;4161,32;-;-;231,39;-;-;488,08;488,08;18;2,0;-;-
"292510 Poções";5;5;2764,55;2597,30;-;-;167,25;-;-;552,91;552,91;21;4,2;-;-
"292525 Ponto Novo";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;9;3,0;-;-
"292560 Presidente Dutra";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;10;2,5;-;-
"292575 Presidente Tancredo Neves";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"292580 Queimadas";18;18;7531,34;7003,92;-;-;527,42;-;-;418,41;418,41;83;4,6;-;-
"292640 Riacho de Santana";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292690 Rio do Pires";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"292720 Ruy Barbosa";6;6;2355,02;2199,16;-;-;155,86;-;-;392,50;392,50;12;2,0;-;-
"292740 Salvador";53;53;39276,97;36455,39;-;-;2821,58;-;-;741,07;741,07;221;4,2;-;-
"292790 Santa Inês";11;11;5343,09;5060,28;-;-;282,81;-;-;485,74;485,74;11;1,0;-;-
"292850 Santa Teresinha";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"292800 Santaluz";38;38;18441,22;17464,24;-;-;976,98;-;-;485,30;485,30;57;1,5;-;-
"292820 Santana";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;9;2,3;-;-
"292870 Santo Antônio de Jesus";1;1;589,24;563,53;-;-;25,71;-;-;589,24;589,24;5;5,0;-;-
"292895 São Domingos";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"292905 São Félix do Coribe";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292990 Seabra";2;2;526,46;489,13;-;-;37,33;-;-;263,23;263,23;5;2,5;-;-
"293015 Serra do Ramalho";24;24;11500,56;10883,52;-;-;617,04;-;-;479,19;479,19;26;1,1;-;-
"293030 Serra Dourada";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"293050 Serrinha";6;6;2995,14;2840,88;-;-;154,26;-;-;499,19;499,19;16;2,7;-;-
"293070 Simões Filho";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"293090 Tabocas do Brejo Velho";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"293105 Tanque Novo";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"293120 Taperoá";5;5;2491,95;2363,40;-;-;128,55;-;-;498,39;498,39;20;4,0;-;-
"293130 Tapiramutá";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;10;5,0;-;-
"293135 Teixeira de Freitas";1;1;4328,71;3813,40;-;-;515,31;-;-;4328,71;4328,71;7;7,0;-;-
"293150 Teofilândia";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;1;100,00
"293160 Teolândia";29;29;14496,51;13750,92;-;-;745,59;-;-;499,88;499,88;87;3,0;-;-
"293200 Uauá";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"293210 Ubaíra";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"293220 Ubaitaba";28;28;13865,32;13145,44;-;-;719,88;-;-;495,19;495,19;56;2,0;-;-
"293230 Ubatã";6;6;2923,14;2768,88;-;-;154,26;-;-;487,19;487,19;18;3,0;-;-
"293290 Valença";4;4;2247,85;2145,01;-;-;102,84;-;-;561,96;561,96;14;3,5;-;-
"293300 Valente";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"293310 Várzea do Poço";5;5;2435,95;2307,40;-;-;128,55;-;-;487,19;487,19;15;3,0;-;-
"293315 Várzea Nova";4;4;1996,76;1893,92;-;-;102,84;-;-;499,19;499,19;10;2,5;-;-
"293330 Vitória da Conquista";49;49;24513,30;23253,51;-;-;1259,79;-;-;500,27;500,27;114;2,3;-;-
"293340 Wagner";6;6;2923,14;2768,88;-;-;154,26;-;-;487,19;487,19;12;2,0;-;-
"293345 Wanderley";16;16;7795,04;7383,68;-;-;411,36;-;-;487,19;487,19;18;1,1;-;-
"293350 Wenceslau Guimarães";10;10;4983,90;4726,80;-;-;257,10;-;-;498,39;498,39;23;2,3;-;-
"310030 Abre Campo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"310060 Água Boa";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;12;2,0;-;-
"310090 Águas Formosas";21;21;10903,83;10309,74;-;-;594,09;-;-;519,23;519,23;109;5,2;-;-
"310100 Águas Vermelhas";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"310110 Aimorés";4;4;1964,76;1861,92;-;-;102,84;-;-;491,19;491,19;6;1,5;-;-
"310150 Além Paraíba";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"310170 Almenara";7;7;3488,28;3308,31;-;-;179,97;-;-;498,33;498,33;16;2,3;-;-
"310340 Araçuaí";5;5;2539,95;2411,40;-;-;128,55;-;-;507,99;507,99;18;3,6;-;-
"310350 Araguari";8;8;4446,62;4198,37;-;-;248,25;-;-;555,83;555,83;43;5,4;-;-
"310420 Arcos";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"310450 Arinos";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"310470 Ataléia";4;4;2004,76;1901,92;-;-;102,84;-;-;501,19;501,19;13;3,3;-;-
"310540 Barão de Cocais";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"310560 Barbacena";8;8;4041,02;3835,34;-;-;205,68;-;-;505,13;505,13;18;2,3;-;-
"310590 Barroso";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"310620 Belo Horizonte";158;158;116727,84;108625,46;-;-;8102,38;-;-;738,78;738,78;701;4,4;1;0,63
"310640 Belo Vale";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;11;5,5;-;-
"310650 Berilo";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"310670 Betim";8;8;5929,83;5577,49;-;-;352,34;-;-;741,23;741,23;38;4,8;-;-
"310730 Bocaiúva";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"310860 Brasília de Minas";2;2;1033,18;981,76;-;-;51,42;-;-;516,59;516,59;15;7,5;-;-
"310270 Cachoeira de Pajeú";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"311230 Capelinha";2;2;1007,72;956,30;-;-;51,42;-;-;503,86;503,86;6;3,0;-;-
"311280 Capitólio";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"311300 Caraí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"311320 Carandaí";2;2;999,72;948,30;-;-;51,42;-;-;499,86;499,86;7;3,5;-;-
"311330 Carangola";3;3;2377,02;2257,47;-;-;119,55;-;-;792,34;792,34;12;4,0;-;-
"311430 Carmo do Paranaíba";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"311440 Carmo do Rio Claro";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"311450 Carmópolis de Minas";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"311510 Cássia";1;1;517,93;488,35;-;-;29,58;-;-;517,93;517,93;7;7,0;-;-
"311550 Caxambu";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"311570 Central de Minas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"311680 Coluna";3;3;1573,57;1496,44;-;-;77,13;-;-;524,52;524,52;17;5,7;-;-
"311800 Congonhas";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;9;3,0;-;-
"311830 Conselheiro Lafaiete";11;11;6015,09;5732,28;-;-;282,81;-;-;546,83;546,83;45;4,1;-;-
"311840 Conselheiro Pena";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"311860 Contagem";28;28;15455,83;14469,47;-;-;986,36;-;-;551,99;551,99;99;3,5;-;-
"311930 Coromandel";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"312080 Cruzília";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"312270 Dom Silvério";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"312360 Elói Mendes";3;3;1525,81;1433,20;-;-;92,61;-;-;508,60;508,60;13;4,3;-;-
"312400 Ervália";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"312410 Esmeraldas";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"312560 Felisburgo";6;6;2939,14;2784,88;-;-;154,26;-;-;489,86;489,86;20;3,3;1;16,67
"312760 Gouveia";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;8;2,7;-;-
"312770 Governador Valadares";1;1;742,78;704,22;-;-;38,56;-;-;742,78;742,78;2;2,0;-;-
"312780 Grão Mogol";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"312980 Ibirité";11;11;5479,09;5196,28;-;-;282,81;-;-;498,10;498,10;26;2,4;-;-
"313090 Inhapim";4;4;2204,09;2101,25;-;-;102,84;-;-;551,02;551,02;10;2,5;-;-
"313130 Ipatinga";9;9;5248,78;4968,47;-;-;280,31;-;-;583,20;583,20;27;3,0;-;-
"313170 Itabira";7;7;7012,69;6318,50;-;-;694,19;-;-;1001,81;1001,81;19;2,7;1;14,29
"313180 Itabirinha";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;6;2,0;-;-
"313220 Itaguara";1;1;659,49;614,43;-;-;45,06;-;-;659,49;659,49;11;11,0;-;-
"313230 Itaipé";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"313250 Itamarandiba";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;3;3,0;-;-
"313330 Itaobim";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"313380 Itaúna";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"313440 Iturama";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"313460 Jaboticatubas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"313470 Jacinto";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;4;1,3;-;-
"313620 João Monlevade";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"313650 Jordânia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;-;-;1;100,00
"313670 Juiz de Fora";16;16;25177,33;22743,10;-;-;2434,23;-;-;1573,58;1573,58;90;5,6;1;6,25
"313690 Juruaia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"313840 Leopoldina";2;2;8744,50;7656,73;-;-;1087,77;-;-;4372,25;4372,25;29;14,5;-;-
"313880 Luz";2;2;971,08;919,66;-;-;51,42;-;-;485,54;485,54;4;2,0;1;50,00
"313890 Machacalis";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"313920 Malacacheta";4;4;1956,76;1853,92;-;-;102,84;-;-;489,19;489,19;5;1,3;-;-
"313940 Manhuaçu";5;5;2568,07;2431,78;-;-;136,29;-;-;513,61;513,61;21;4,2;-;-
"313960 Mantena";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;7;3,5;-;-
"313990 Maria da Fé";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"314000 Mariana";1;1;55,27;43,65;-;-;11,62;-;-;55,27;55,27;1;1,0;-;-
"314050 Martinho Campos";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"314140 Medina";8;8;3969,52;3763,84;-;-;205,68;-;-;496,19;496,19;17;2,1;-;-
"314180 Minas Novas";5;5;2459,95;2331,40;-;-;128,55;-;-;491,99;491,99;8;1,6;-;-
"314200 Mirabela";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;127;127,0;-;-
"314220 Miraí";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314260 Monsenhor Paulo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;7;7,0;-;-
"314270 Montalvânia";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;4;1,0;-;-
"314300 Monte Belo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"314310 Monte Carmelo";5;5;2444,15;2315,60;-;-;128,55;-;-;488,83;488,83;9;1,8;-;-
"314330 Montes Claros";4;4;2196,36;2080,77;-;-;115,59;-;-;549,09;549,09;21;5,3;-;-
"314390 Muriaé";4;4;2108,40;1995,28;-;-;113,12;-;-;527,10;527,10;11;2,8;-;-
"314400 Mutum";10;10;5047,90;4790,80;-;-;257,10;-;-;504,79;504,79;32;3,2;-;-
"314410 Muzambinho";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"314430 Nanuque";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314480 Nova Lima";1;1;711,10;650,56;-;-;60,54;-;-;711,10;711,10;15;15,0;-;-
"314520 Nova Serrana";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"314530 Novo Cruzeiro";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"314560 Oliveira";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314600 Ouro Fino";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"314630 Padre Paraíso";3;3;1636,80;1507,03;-;-;129,77;-;-;545,60;545,60;12;4,0;-;-
"314710 Pará de Minas";1;1;613,42;582,57;-;-;30,85;-;-;613,42;613,42;4;4,0;-;-
"314700 Paracatu";1;1;2872,79;2508,08;-;-;364,71;-;-;2872,79;2872,79;4;4,0;1;100,00
"314790 Passos";1;1;667,48;636,63;-;-;30,85;-;-;667,48;667,48;6;6,0;-;-
"314800 Patos de Minas";1;1;1436,63;1275,32;-;-;161,31;-;-;1436,63;1436,63;3;3,0;-;-
"314980 Perdizes";11;11;5271,09;4988,28;-;-;282,81;-;-;479,19;479,19;32;2,9;-;-
"314990 Perdões";1;1;555,25;525,67;-;-;29,58;-;-;555,25;555,25;7;7,0;-;-
"315180 Poços de Caldas";1;1;742,78;704,22;-;-;38,56;-;-;742,78;742,78;2;2,0;-;-
"315210 Ponte Nova";1;1;1322,17;1256,12;-;-;66,05;-;-;1322,17;1322,17;12;12,0;-;-
"315220 Porteirinha";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"315280 Prata";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"315400 Raul Soares";6;6;3019,14;2864,88;-;-;154,26;-;-;503,19;503,19;18;3,0;-;-
"315430 Resplendor";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"315460 Ribeirão das Neves";9;9;4475,88;4236,75;-;-;239,13;-;-;497,32;497,32;39;4,3;-;-
"315560 Rio Pardo de Minas";5;5;2483,95;2355,40;-;-;128,55;-;-;496,79;496,79;11;2,2;-;-
"315570 Rio Piracicaba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"315590 Rio Preto";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;4;2,0;-;-
"315600 Rio Vermelho";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"315660 Rubim";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"315680 Sabinópolis";6;6;2915,14;2760,88;-;-;154,26;-;-;485,86;485,86;9;1,5;-;-
"315720 Santa Bárbara";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;10;2,5;-;-
"315820 Santa Maria do Suaçuí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"315980 Santa Vitória";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"316070 Santos Dumont";3;3;8524,25;7459,22;-;-;1065,03;-;-;2841,42;2841,42;37;12,3;-;-
"316110 São Francisco";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"316200 São Gonçalo do Sapucaí";3;3;1445,57;1368,44;-;-;77,13;-;-;481,86;481,86;5;1,7;-;-
"316210 São Gotardo";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;4;4,0;-;-
"316240 São João da Ponte";2;2;1001,43;950,01;-;-;51,42;-;-;500,72;500,72;3;1,5;-;-
"316270 São João do Paraíso";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"316530 São Vicente de Minas";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;10;5,0;-;-
"316720 Sete Lagoas";5;5;2591,41;2462,86;-;-;128,55;-;-;518,28;518,28;15;3,0;-;-
"316800 Taiobeiras";2;2;1279,59;1193,34;-;-;86,25;-;-;639,79;639,79;17;8,5;-;-
"316870 Timóteo";1;1;602,37;576,66;-;-;25,71;-;-;602,37;602,37;3;3,0;-;-
"316930 Três Corações";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"316970 Turmalina";4;4;2012,76;1909,92;-;-;102,84;-;-;503,19;503,19;12;3,0;-;-
"316990 Ubá";2;2;1049,30;990,14;-;-;59,16;-;-;524,65;524,65;13;6,5;-;-
"317010 Uberaba";8;8;5672,48;5384,29;-;-;288,19;-;-;709,06;709,06;28;3,5;-;-
"317020 Uberlândia";22;22;11261,00;10629,89;-;-;631,11;-;-;511,86;511,86;59;2,7;-;-
"317070 Varginha";2;2;1152,21;1096,92;-;-;55,29;-;-;576,11;576,11;12;6,0;-;-
"317090 Varzelândia";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"317120 Vespasiano";5;5;2000,98;1887,26;-;-;113,72;-;-;400,20;400,20;8;1,6;-;-
"317130 Viçosa";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"317180 Virginópolis";4;4;2092,88;1982,30;-;-;110,58;-;-;523,22;523,22;17;4,3;-;-
"320010 Afonso Cláudio";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"320060 Aracruz";1;1;614,42;536,07;-;-;78,35;-;-;614,42;614,42;4;4,0;-;-
"320080 Baixo Guandu";5;5;2563,95;2435,40;-;-;128,55;-;-;512,79;512,79;21;4,2;-;-
"320100 Boa Esperança";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"320120 Cachoeiro de Itapemirim";10;10;14922,17;13262,01;-;-;1660,16;-;-;1492,22;1492,22;62;6,2;-;-
"320140 Castelo";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;5;1,7;-;-
"320150 Colatina";1;1;47,27;35,65;-;-;11,62;-;-;47,27;47,27;1;1,0;-;-
"320190 Domingos Martins";4;4;1548,84;1460,09;-;-;88,75;-;-;387,21;387,21;8;2,0;-;-
"320210 Ecoporanga";3;3;1445,57;1368,44;-;-;77,13;-;-;481,86;481,86;7;2,3;-;-
"320240 Guarapari";12;12;6363,98;6055,46;-;-;308,52;-;-;530,33;530,33;34;2,8;-;-
"320245 Ibatiba";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"320300 Iúna";5;5;2555,95;2427,40;-;-;128,55;-;-;511,19;511,19;24;4,8;1;20,00
"320313 João Neiva";1;1;499,86;474,15;-;-;25,71;-;-;499,86;499,86;2;2,0;-;-
"320320 Linhares";1;1;625,34;591,89;-;-;33,45;-;-;625,34;625,34;8;8,0;-;-
"320350 Montanha";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;9;3,0;-;-
"320360 Mucurici";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;4;1,3;-;-
"320390 Nova Venécia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"320405 Pedro Canário";5;5;2427,95;2299,40;-;-;128,55;-;-;485,59;485,59;10;2,0;-;-
"320410 Pinheiros";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"320455 Santa Maria de Jetibá";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"320490 São Mateus";7;7;4584,68;4331,18;-;-;253,50;-;-;654,95;654,95;54;7,7;-;-
"320506 Venda Nova do Imigrante";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;6;3,0;-;-
"320520 Vila Velha";79;79;40341,07;38228,71;-;-;2112,36;-;-;510,65;510,65;226;2,9;-;-
"320530 Vitória";27;27;19020,12;17693,71;-;-;1326,41;-;-;704,45;704,45;95;3,5;-;-
"330030 Barra do Piraí";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;5;2,5;-;-
"330040 Barra Mansa";2;2;1003,84;948,55;-;-;55,29;-;-;501,92;501,92;10;5,0;-;-
"330045 Belford Roxo";5;5;2450,05;2321,50;-;-;128,55;-;-;490,01;490,01;12;2,4;-;-
"330070 Cabo Frio";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"330100 Campos dos Goytacazes";1;1;759,35;720,79;-;-;38,56;-;-;759,35;759,35;2;2,0;-;-
"330110 Cantagalo";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"330150 Cordeiro";4;4;2012,76;1909,92;-;-;102,84;-;-;503,19;503,19;13;3,3;-;-
"330170 Duque de Caxias";3;3;1655,08;1554,73;-;-;100,35;-;-;551,69;551,69;17;5,7;-;-
"330220 Itaperuna";2;2;1832,78;1749,85;-;-;82,93;-;-;916,39;916,39;9;4,5;-;-
"330225 Itatiaia";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"330240 Macaé";9;9;6961,64;6459,05;-;-;502,59;-;-;773,52;773,52;40;4,4;-;-
"330250 Magé";6;6;1619,38;1507,39;-;-;111,99;-;-;269,90;269,90;13;2,2;-;-
"330260 Mangaratiba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"330290 Miguel Pereira";4;4;2070,16;1967,32;-;-;102,84;-;-;517,54;517,54;17;4,3;-;-
"330300 Miracema";2;2;2233,38;2002,86;-;-;230,52;-;-;1116,69;1116,69;13;6,5;-;-
"330330 Niterói";3;3;3838,70;3428,79;-;-;409,91;-;-;1279,57;1279,57;64;21,3;1;33,33
"330340 Nova Friburgo";12;12;10405,20;9843,78;-;-;561,42;-;-;867,10;867,10;67;5,6;-;-
"330350 Nova Iguaçu";4;4;2008,96;1906,12;-;-;102,84;-;-;502,24;502,24;10;2,5;-;-
"330390 Petrópolis";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;10;3,3;-;-
"330420 Resende";4;4;2486,16;2315,52;-;-;170,64;-;-;621,54;621,54;12;3,0;-;-
"330450 Rio das Flores";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"330455 Rio de Janeiro";65;65;43375,18;40587,43;-;-;2787,75;-;-;667,31;667,31;275;4,2;-;-
"330470 Santo Antônio de Pádua";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"330480 São Fidélis";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;-;-;-;-
